sample_index,scenario_id,source_path,focus_agent_id,candidate_agent_id,candidate_index,event_step,query_step,lead_steps,relation,response,eligible,delta_arrival_time_s,pet_s,spatial_min_dist_m,num_positives,num_hard_negatives,num_negatives,trainable_anchor
10970,963d559543694f74,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/963d559543694f74_focus_1627_src2.npz,1627,1631,7,68,48,20,other_follows_focus,maintains,1,-2.200000047683716,2.200000047683716,1.9201686382293701,2,0,4,0
10971,963d559543694f74,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/963d559543694f74_focus_1627_src2.npz,1627,1631,7,68,38,30,other_follows_focus,maintains,1,-2.200000047683716,2.200000047683716,1.9201686382293701,2,0,4,0
10972,9656b6e82c7eca9c,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/9656b6e82c7eca9c_focus_1066_src0.npz,1066,3414,1,71,61,10,other_follows_focus,ambiguous,0,-1.7000000476837158,1.7000000476837158,0.38282474875450134,0,0,0,0
10973,9656b6e82c7eca9c,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/9656b6e82c7eca9c_focus_1066_src0.npz,1066,3414,1,71,51,20,other_follows_focus,ambiguous,0,-1.7000000476837158,1.7000000476837158,0.38282474875450134,0,0,0,0
10974,9656b6e82c7eca9c,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/9656b6e82c7eca9c_focus_1066_src0.npz,1066,3414,1,71,41,30,other_follows_focus,ambiguous,0,-1.7000000476837158,1.7000000476837158,0.38282474875450134,0,0,0,0
10975,9656b6e82c7eca9c,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/9656b6e82c7eca9c_focus_1066_src0.npz,1066,1093,3,32,22,10,converging_conflict,goes_first,1,-2.0,2.0,0.08613665401935577,2,0,4,0
10976,9656b6e82c7eca9c,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/9656b6e82c7eca9c_focus_1066_src0.npz,1066,1065,16,71,61,10,other_leads_focus,ambiguous,0,1.2000000476837158,1.2000000476837158,0.19751989841461182,0,0,0,0
10977,9656b6e82c7eca9c,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/9656b6e82c7eca9c_focus_1066_src0.npz,1066,1065,16,71,51,20,other_leads_focus,ambiguous,0,1.2000000476837158,1.2000000476837158,0.19751989841461182,0,0,0,0
10978,9656b6e82c7eca9c,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/9656b6e82c7eca9c_focus_1066_src0.npz,1066,1065,16,71,41,30,other_leads_focus,ambiguous,0,1.2000000476837158,1.2000000476837158,0.19751989841461182,0,0,0,0
10979,9656b6e82c7eca9c,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/9656b6e82c7eca9c_focus_1066_src0.npz,1066,1067,19,37,27,10,converging_conflict,ambiguous,0,2.5,2.5,0.22793272137641907,0,0,0,0
10980,9657491038274c81,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/9657491038274c81_focus_1670_src2.npz,1670,1740,1,60,50,10,other_follows_focus,maintains,1,-3.0,3.0,1.2991459369659424,2,4,4,1
10981,9657491038274c81,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/9657491038274c81_focus_1670_src2.npz,1670,1740,1,60,40,20,other_follows_focus,maintains,1,-3.0,3.0,1.2991459369659424,2,4,4,1
10982,9657491038274c81,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/9657491038274c81_focus_1670_src2.npz,1670,1740,1,60,30,30,other_follows_focus,maintains,1,-3.0,3.0,1.2991459369659424,2,4,4,1
10983,9657491038274c81,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/9657491038274c81_focus_1670_src2.npz,1670,1667,2,50,40,10,other_leads_focus,maintains,1,1.899999976158142,1.899999976158142,0.02677188068628311,2,4,4,1
10984,9657491038274c81,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/9657491038274c81_focus_1670_src2.npz,1670,1667,2,50,30,20,other_leads_focus,maintains,1,1.899999976158142,1.899999976158142,0.02677188068628311,2,4,4,1
10985,9657491038274c81,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/9657491038274c81_focus_1670_src2.npz,1670,1667,2,50,20,30,other_leads_focus,maintains,1,1.899999976158142,1.899999976158142,0.02677188068628311,2,4,4,1
10986,966693725b12b977,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/966693725b12b977_focus_63_src2.npz,63,328,1,42,32,10,crossing_or_oncoming_conflict,ambiguous,0,1.399999976158142,1.399999976158142,0.1539626270532608,0,0,0,0
10987,966693725b12b977,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/966693725b12b977_focus_63_src2.npz,63,328,1,42,22,20,crossing_or_oncoming_conflict,ambiguous,0,1.399999976158142,1.399999976158142,0.1539626270532608,0,0,0,0
10988,9673a76f5046d71,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/9673a76f5046d71_focus_951_src0.npz,951,3423,1,86,76,10,crossing_or_oncoming_conflict,goes_first,1,-0.4000000059604645,0.4000000059604645,3.7212908267974854,2,0,4,0
10989,9673a76f5046d71,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/9673a76f5046d71_focus_951_src0.npz,951,3423,1,86,66,20,crossing_or_oncoming_conflict,goes_first,1,-0.4000000059604645,0.4000000059604645,3.7212908267974854,2,0,4,0
10990,9673a76f5046d71,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/9673a76f5046d71_focus_951_src0.npz,951,3423,1,86,56,30,crossing_or_oncoming_conflict,goes_first,1,-0.4000000059604645,0.4000000059604645,3.7212908267974854,2,0,4,0
10991,968758cc80164d3f,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/968758cc80164d3f_focus_226_src0.npz,226,229,1,84,74,10,other_follows_focus,maintains,1,0.0,0.0,0.6774742007255554,2,1,4,1
10992,968758cc80164d3f,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/968758cc80164d3f_focus_226_src0.npz,226,229,1,84,64,20,other_follows_focus,maintains,1,0.0,0.0,0.6774742007255554,2,1,4,1
10993,968758cc80164d3f,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/968758cc80164d3f_focus_226_src0.npz,226,229,1,84,54,30,other_follows_focus,maintains,1,0.0,0.0,0.6774742007255554,2,1,4,1
10994,968758cc80164d3f,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/968758cc80164d3f_focus_226_src0.npz,226,227,3,76,66,10,other_follows_focus,maintains,1,-1.399999976158142,1.399999976158142,0.6878451704978943,2,1,4,1
10995,968758cc80164d3f,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/968758cc80164d3f_focus_226_src0.npz,226,227,3,76,56,20,other_follows_focus,maintains,1,-1.399999976158142,1.399999976158142,0.6878451704978943,2,0,4,0
10996,968758cc80164d3f,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/968758cc80164d3f_focus_226_src0.npz,226,227,3,76,46,30,other_follows_focus,maintains,1,-1.399999976158142,1.399999976158142,0.6878451704978943,2,0,4,0
10997,968758cc80164d3f,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/968758cc80164d3f_focus_226_src0.npz,226,165,4,47,37,10,other_follows_focus,maintains,1,0.0,0.0,16.136383056640625,2,0,4,0
10998,968758cc80164d3f,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/968758cc80164d3f_focus_226_src0.npz,226,165,4,47,27,20,other_follows_focus,maintains,1,0.0,0.0,16.136383056640625,2,1,4,1
10999,968758cc80164d3f,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/968758cc80164d3f_focus_226_src0.npz,226,172,8,85,75,10,other_leads_focus,maintains,1,0.0,8.0,16.64818572998047,2,0,4,0
11000,968758cc80164d3f,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/968758cc80164d3f_focus_226_src0.npz,226,172,8,85,65,20,other_leads_focus,maintains,1,0.0,8.0,16.64818572998047,2,0,4,0
11001,968758cc80164d3f,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/968758cc80164d3f_focus_226_src0.npz,226,172,8,85,55,30,other_leads_focus,maintains,1,0.0,8.0,16.64818572998047,2,0,4,0
11002,9688c7465f4a61d8,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/9688c7465f4a61d8_focus_576_src1.npz,576,573,1,58,48,10,other_leads_focus,decelerates,1,0.0,6.800000190734863,0.10386055707931519,2,4,4,1
11003,9688c7465f4a61d8,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/9688c7465f4a61d8_focus_576_src1.npz,576,573,1,58,38,20,other_leads_focus,decelerates,1,0.0,6.800000190734863,0.10386055707931519,2,4,4,1
11004,9688c7465f4a61d8,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/9688c7465f4a61d8_focus_576_src1.npz,576,573,1,58,28,30,other_leads_focus,decelerates,1,0.0,6.800000190734863,0.10386055707931519,2,4,4,1
11005,9688c7465f4a61d8,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/9688c7465f4a61d8_focus_576_src1.npz,576,2432,7,46,36,10,other_leads_focus,ambiguous,0,1.5,1.5,3.1852867603302,0,0,0,0
11006,9688c7465f4a61d8,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/9688c7465f4a61d8_focus_576_src1.npz,576,2432,7,46,26,20,other_leads_focus,ambiguous,0,1.5,1.5,3.1852867603302,0,0,0,0
11007,9688c7465f4a61d8,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/9688c7465f4a61d8_focus_576_src1.npz,576,577,12,48,38,10,other_follows_focus,ambiguous,0,-1.399999976158142,1.399999976158142,3.3292958736419678,0,0,0,0
11008,9688c7465f4a61d8,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/9688c7465f4a61d8_focus_576_src1.npz,576,577,12,48,28,20,other_follows_focus,ambiguous,0,-1.399999976158142,1.399999976158142,3.3292958736419678,0,0,0,0
11009,9688c7465f4a61d8,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/9688c7465f4a61d8_focus_576_src1.npz,576,592,13,46,36,10,other_leads_focus,ambiguous,0,0.0,5.699999809265137,0.1447250097990036,0,0,0,0
11010,9688c7465f4a61d8,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/9688c7465f4a61d8_focus_576_src1.npz,576,592,13,46,26,20,other_leads_focus,ambiguous,0,0.0,5.699999809265137,0.1447250097990036,0,0,0,0
11011,968c856da66aedee,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/968c856da66aedee_focus_59_src2.npz,59,44,6,43,33,10,other_follows_focus,ambiguous,0,0.0,0.0,6.204684257507324,0,0,0,0
11012,968c856da66aedee,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/968c856da66aedee_focus_59_src2.npz,59,37,16,41,31,10,other_follows_focus,ambiguous,0,0.0,3.299999952316284,2.951930284500122,0,0,0,0
11013,968cc4e8211f921,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/968cc4e8211f921_focus_201_src5.npz,201,4,12,46,36,10,other_follows_focus,maintains,1,0.0,5.5,14.595874786376953,2,4,4,1
11014,968cc4e8211f921,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/968cc4e8211f921_focus_201_src5.npz,201,4,12,46,26,20,other_follows_focus,maintains,1,0.0,5.5,14.595874786376953,2,4,4,1
11015,968f930aeb933fd3,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/968f930aeb933fd3_focus_2220_src0.npz,2220,2226,1,67,57,10,converging_conflict,ambiguous,0,2.299999952316284,2.299999952316284,0.7775558829307556,0,0,0,0
11016,968f930aeb933fd3,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/968f930aeb933fd3_focus_2220_src0.npz,2220,2226,1,67,47,20,converging_conflict,ambiguous,0,2.299999952316284,2.299999952316284,0.7775558829307556,0,0,0,0
11017,968f930aeb933fd3,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/968f930aeb933fd3_focus_2220_src0.npz,2220,2226,1,67,37,30,converging_conflict,ambiguous,0,2.299999952316284,2.299999952316284,0.7775558829307556,0,0,0,0
11018,968f930aeb933fd3,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/968f930aeb933fd3_focus_2220_src0.npz,2220,2229,3,62,52,10,other_follows_focus,maintains,1,-2.299999952316284,2.299999952316284,0.22367210686206818,2,4,4,1
11019,968f930aeb933fd3,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/968f930aeb933fd3_focus_2220_src0.npz,2220,2229,3,62,42,20,other_follows_focus,maintains,1,-2.299999952316284,2.299999952316284,0.22367210686206818,2,4,4,1
11020,968f930aeb933fd3,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/968f930aeb933fd3_focus_2220_src0.npz,2220,2229,3,62,32,30,other_follows_focus,maintains,1,-2.299999952316284,2.299999952316284,0.22367210686206818,2,4,4,1
11021,969d174d6b036636,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/969d174d6b036636_focus_1532_src3.npz,1532,1535,1,64,54,10,converging_conflict,goes_first,1,-2.5,2.5,0.2390618771314621,2,1,4,1
11022,969d174d6b036636,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/969d174d6b036636_focus_1532_src3.npz,1532,1535,1,64,44,20,converging_conflict,goes_first,1,-2.5,2.5,0.2390618771314621,2,1,4,1
11023,969d174d6b036636,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/969d174d6b036636_focus_1532_src3.npz,1532,1535,1,64,34,30,converging_conflict,goes_first,1,-2.5,2.5,0.2390618771314621,2,1,4,1
11024,969d174d6b036636,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/969d174d6b036636_focus_1532_src3.npz,1532,1530,2,45,35,10,other_leads_focus,maintains,1,1.7999999523162842,1.7999999523162842,3.9298412799835205,2,2,4,1
11025,969d174d6b036636,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/969d174d6b036636_focus_1532_src3.npz,1532,1530,2,45,25,20,other_leads_focus,maintains,1,1.7999999523162842,1.7999999523162842,3.9298412799835205,2,4,4,1
11026,969dc0f07d827c79,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/969dc0f07d827c79_focus_129_src5.npz,129,2,4,80,70,10,other_leads_focus,maintains,1,0.800000011920929,0.800000011920929,2.5417423248291016,2,4,4,1
11027,969dc0f07d827c79,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/969dc0f07d827c79_focus_129_src5.npz,129,2,4,80,60,20,other_leads_focus,ambiguous,0,0.800000011920929,0.800000011920929,2.5417423248291016,0,0,0,0
11028,969dc0f07d827c79,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/969dc0f07d827c79_focus_129_src5.npz,129,2,4,80,50,30,other_leads_focus,maintains,1,0.800000011920929,0.800000011920929,2.5417423248291016,2,4,4,1
11029,969dc0f07d827c79,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/969dc0f07d827c79_focus_129_src5.npz,129,96,12,53,43,10,other_follows_focus,maintains,1,0.0,4.099999904632568,3.101080894470215,2,0,4,0
11030,969dc0f07d827c79,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/969dc0f07d827c79_focus_129_src5.npz,129,96,12,53,33,20,other_follows_focus,ambiguous,0,0.0,4.099999904632568,3.101080894470215,0,0,0,0
11031,969dc0f07d827c79,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/969dc0f07d827c79_focus_129_src5.npz,129,96,12,53,23,30,other_follows_focus,ambiguous,0,0.0,4.099999904632568,3.101080894470215,0,0,0,0
11032,96a98e60c9374374,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/96a98e60c9374374_focus_888_src3.npz,888,871,3,34,24,10,other_leads_focus,decelerates,1,0.0,6.900000095367432,13.22337532043457,2,4,4,1
11033,96ab983fd2171ad3,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/96ab983fd2171ad3_focus_387_src1.npz,387,837,1,35,25,10,other_leads_focus,maintains,1,0.0,3.5,0.1293383687734604,2,2,4,1
11034,96ab983fd2171ad3,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/96ab983fd2171ad3_focus_387_src1.npz,387,429,2,64,54,10,converging_conflict,goes_first,1,-2.299999952316284,2.299999952316284,0.08474844694137573,2,0,4,0
11035,96ab983fd2171ad3,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/96ab983fd2171ad3_focus_387_src1.npz,387,429,2,64,44,20,converging_conflict,goes_first,1,-2.299999952316284,2.299999952316284,0.08474844694137573,2,0,4,0
11036,96ab983fd2171ad3,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/96ab983fd2171ad3_focus_387_src1.npz,387,429,2,64,34,30,converging_conflict,goes_first,1,-2.299999952316284,2.299999952316284,0.08474844694137573,2,4,4,1
11037,96b806f7a2914a35,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/96b806f7a2914a35_focus_3213_src3.npz,3213,2314,4,75,65,10,other_follows_focus,maintains,1,0.0,4.699999809265137,5.069493770599365,2,1,4,1
11038,96b806f7a2914a35,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/96b806f7a2914a35_focus_3213_src3.npz,3213,2314,4,75,55,20,other_follows_focus,maintains,1,0.0,4.699999809265137,5.069493770599365,2,1,4,1
11039,96b806f7a2914a35,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/96b806f7a2914a35_focus_3213_src3.npz,3213,2314,4,75,45,30,other_follows_focus,maintains,1,0.0,4.699999809265137,5.069493770599365,2,2,4,1
11040,96c660db4797a4e4,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/96c660db4797a4e4_focus_2064_src0.npz,2064,2068,5,42,32,10,other_follows_focus,maintains,1,-1.7999999523162842,1.7999999523162842,3.547365427017212,2,1,4,1
11041,96c660db4797a4e4,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/96c660db4797a4e4_focus_2064_src0.npz,2064,2068,5,42,22,20,other_follows_focus,maintains,1,-1.7999999523162842,1.7999999523162842,3.547365427017212,2,0,4,0
11042,96f3b1589118bd03,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/96f3b1589118bd03_focus_602_src4.npz,602,596,1,66,56,10,crossing_or_oncoming_conflict,goes_first,1,-2.4000000953674316,2.4000000953674316,2.5805506706237793,2,4,4,1
11043,96f3b1589118bd03,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/96f3b1589118bd03_focus_602_src4.npz,602,596,1,66,46,20,crossing_or_oncoming_conflict,goes_first,1,-2.4000000953674316,2.4000000953674316,2.5805506706237793,2,4,4,1
11044,96f3b1589118bd03,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/96f3b1589118bd03_focus_602_src4.npz,602,596,1,66,36,30,crossing_or_oncoming_conflict,goes_first,1,-2.4000000953674316,2.4000000953674316,2.5805506706237793,2,3,4,1
11045,96f51e1ccc7c2465,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/96f51e1ccc7c2465_focus_1658_src4.npz,1658,86,1,58,48,10,other_leads_focus,maintains,1,0.0,3.9000000953674316,0.16027194261550903,2,0,4,0
11046,96f51e1ccc7c2465,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/96f51e1ccc7c2465_focus_1658_src4.npz,1658,86,1,58,38,20,other_leads_focus,maintains,1,0.0,3.9000000953674316,0.16027194261550903,2,1,4,1
11047,96f51e1ccc7c2465,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/96f51e1ccc7c2465_focus_1658_src4.npz,1658,86,1,58,28,30,other_leads_focus,maintains,1,0.0,3.9000000953674316,0.16027194261550903,2,0,4,0
11048,9704a1634eb650fe,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/9704a1634eb650fe_focus_1135_src1.npz,1135,1136,1,73,63,10,other_leads_focus,decelerates,1,0.0,3.299999952316284,0.09947412461042404,2,4,4,1
11049,9704a1634eb650fe,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/9704a1634eb650fe_focus_1135_src1.npz,1135,1136,1,73,53,20,other_leads_focus,decelerates,1,0.0,3.299999952316284,0.09947412461042404,2,4,4,1
